model_name,image_size,batch_size,similarity,normalize,P@1,P@10,R@10,HitRate@10,mAP
CLIP ViT-B/16 — openai/clip-vit-base-patch16,recommended,32,dot,False,0.6235,0.56775,0.0056831831831831835,0.98925,0.3710709268416405
