query_path,class,AP,P@1,P@10,R@10,HitRate@10
Persian/37923178_2970.jpg,Persian,0.1479403826503243,0.0,0.0,0.0,0.0
Persian/26335307_7424.jpg,Persian,0.14890099815020294,0.0,0.0,0.0,0.0
Russian Blue/45203027_2586.jpg,Russian Blue,0.1524323636848654,0.0,0.0,0.0,0.0
Tiger/39441917_7869.jpg,Tiger,0.15451703667899247,0.0,0.0,0.0,0.0
Persian/34457015_4244.jpg,Persian,0.1568164059427733,0.0,0.2,0.002002002002002002,1.0
Persian/46509795_23374.jpg,Persian,0.15899729992100156,0.0,0.0,0.0,0.0
American Shorthair/46649999_4192.jpg,American Shorthair,0.16487854778849503,0.0,0.0,0.0,0.0
Persian/46229162_50472.jpg,Persian,0.16536853135204396,0.0,0.0,0.0,0.0
American Shorthair/42376829_8359.jpg,American Shorthair,0.1654146115056444,0.0,0.1,0.001001001001001001,1.0
Persian/32580478_4969.jpg,Persian,0.16601691663129142,0.0,0.0,0.0,0.0
Tiger/45340066_1321.jpg,Tiger,0.1679294941277303,0.0,0.2,0.002002002002002002,1.0
American Shorthair/42552954_8078.jpg,American Shorthair,0.1684604207891625,0.0,0.0,0.0,0.0
Persian/35430320_3860.jpg,Persian,0.16991210935176704,0.0,0.0,0.0,0.0
Persian/43881144_1061.jpg,Persian,0.1722697867314033,0.0,0.0,0.0,0.0
American Shorthair/45121313_4111.jpg,American Shorthair,0.1734711026460152,0.0,0.0,0.0,0.0
Russian Blue/46132903_1021.jpg,Russian Blue,0.17748568003978837,0.0,0.0,0.0,0.0
American Shorthair/46455157_29300.jpg,American Shorthair,0.1788239572568025,0.0,0.0,0.0,0.0
American Shorthair/44546196_5089.jpg,American Shorthair,0.1789723065459906,1.0,0.1,0.001001001001001001,1.0
American Shorthair/46559926_17632.jpg,American Shorthair,0.18001774785793104,0.0,0.1,0.001001001001001001,1.0
Persian/32853814_4863.jpg,Persian,0.18072122256252604,0.0,0.0,0.0,0.0
Tiger/43592070_3203.jpg,Tiger,0.18439984523965083,0.0,0.4,0.004004004004004004,1.0
Tiger/43064158_3816.jpg,Tiger,0.18456343421858887,1.0,0.3,0.003003003003003003,1.0
American Shorthair/46530493_20961.jpg,American Shorthair,0.18610836997077224,0.0,0.0,0.0,0.0
American Shorthair/43505516_6503.jpg,American Shorthair,0.18635383706200273,0.0,0.0,0.0,0.0
Tiger/40788869_6536.jpg,Tiger,0.18755441260278932,0.0,0.3,0.003003003003003003,1.0
American Shorthair/42673172_7906.jpg,American Shorthair,0.18783778341238014,0.0,0.1,0.001001001001001001,1.0
Tiger/38757000_8694.jpg,Tiger,0.18906448695446995,1.0,0.6,0.006006006006006006,1.0
