query_path,class,AP,P@1,P@10,R@10,HitRate@10
Tiger/39441917_7869.jpg,Tiger,0.1718445885762223,0.0,0.0,0.0,0.0
Persian/46229162_50472.jpg,Persian,0.17269892905541673,0.0,0.0,0.0,0.0
Tiger/46016069_656.jpg,Tiger,0.1802807831040426,0.0,0.1,0.001001001001001001,1.0
Persian/26335307_7424.jpg,Persian,0.1806734420927767,0.0,0.0,0.0,0.0
Persian/32853814_4863.jpg,Persian,0.18584938070268991,0.0,0.0,0.0,0.0
Persian/43881144_1061.jpg,Persian,0.18914482304642088,0.0,0.0,0.0,0.0
Tiger/45930485_724.jpg,Tiger,0.19014781226753386,0.0,0.1,0.001001001001001001,1.0
Tiger/41812982_5518.jpg,Tiger,0.1920539862667691,0.0,0.1,0.001001001001001001,1.0
American Shorthair/44546196_5089.jpg,American Shorthair,0.19310094329182106,0.0,0.2,0.002002002002002002,1.0
Tiger/43789415_2980.jpg,Tiger,0.1963819797927095,0.0,0.1,0.001001001001001001,1.0
Tiger/40590846_6744.jpg,Tiger,0.19719430312056954,0.0,0.0,0.0,0.0
Persian/46509795_23374.jpg,Persian,0.19722041361591655,0.0,0.1,0.001001001001001001,1.0
Tiger/40710818_6615.jpg,Tiger,0.19748751721593133,0.0,0.1,0.001001001001001001,1.0
Tiger/42540995_4510.jpg,Tiger,0.19835575565658464,0.0,0.0,0.0,0.0
Persian/34753388_4115.jpg,Persian,0.20394484584060737,0.0,0.1,0.001001001001001001,1.0
Tiger/45131547_1640.jpg,Tiger,0.20445816761997904,0.0,0.0,0.0,0.0
American Shorthair/45460027_3338.jpg,American Shorthair,0.20655054539233558,0.0,0.2,0.002002002002002002,1.0
American Shorthair/41793104_9357.jpg,American Shorthair,0.20663541604162108,0.0,0.3,0.003003003003003003,1.0
Tiger/38660777_8863.jpg,Tiger,0.2069656650433118,1.0,0.1,0.001001001001001001,1.0
Russian Blue/46132903_1021.jpg,Russian Blue,0.20710812491260677,0.0,0.3,0.003003003003003003,1.0
Tiger/38373845_9186.jpg,Tiger,0.20729515794910613,0.0,0.1,0.001001001001001001,1.0
Tiger/39467569_7850.jpg,Tiger,0.2075141181504089,0.0,0.1,0.001001001001001001,1.0
Tiger/46053404_630.jpg,Tiger,0.20792052389489832,0.0,0.1,0.001001001001001001,1.0
American Shorthair/46638260_6264.jpg,American Shorthair,0.20799582675457995,0.0,0.2,0.002002002002002002,1.0
Tiger/42664364_4384.jpg,Tiger,0.2081980161848927,0.0,0.2,0.002002002002002002,1.0
American Shorthair/45997951_2033.jpg,American Shorthair,0.20833325709636816,0.0,0.3,0.003003003003003003,1.0
American Shorthair/41797593_9342.jpg,American Shorthair,0.208595047621324,0.0,0.3,0.003003003003003003,1.0
Tiger/42600275_4421.jpg,Tiger,0.20918698394749038,0.0,0.1,0.001001001001001001,1.0
Persian/41542784_1846.jpg,Persian,0.20980558694800933,0.0,0.0,0.0,0.0
Persian/31474249_5337.jpg,Persian,0.21120782659507495,0.0,0.1,0.001001001001001001,1.0
Tiger/41643467_5712.jpg,Tiger,0.21127391758896957,0.0,0.1,0.001001001001001001,1.0
Tiger/41664867_5689.jpg,Tiger,0.2112930990376956,0.0,0.1,0.001001001001001001,1.0
American Shorthair/42376829_8359.jpg,American Shorthair,0.2113523787541496,0.0,0.4,0.004004004004004004,1.0
Russian Blue/44845441_3183.jpg,Russian Blue,0.21140575960128646,1.0,0.3,0.003003003003003003,1.0
American Shorthair/44532242_5106.jpg,American Shorthair,0.2130165832078101,0.0,0.4,0.004004004004004004,1.0
American Shorthair/42363702_8376.jpg,American Shorthair,0.2132235707252656,0.0,0.2,0.002002002002002002,1.0
American Shorthair/46186380_54003.jpg,American Shorthair,0.21337531438224167,0.0,0.3,0.003003003003003003,1.0
American Shorthair/44302933_5428.jpg,American Shorthair,0.2136540903523331,0.0,0.2,0.002002002002002002,1.0
Persian/27147915_7129.jpg,Persian,0.2137765602557941,0.0,0.0,0.0,0.0
American Shorthair/46026721_1548.jpg,American Shorthair,0.21389057646059215,1.0,0.2,0.002002002002002002,1.0
American Shorthair/43454138_6617.jpg,American Shorthair,0.21417387715919453,0.0,0.3,0.003003003003003003,1.0
Tiger/46609392_10798.jpg,Tiger,0.21435437504457316,1.0,0.1,0.001001001001001001,1.0
Tiger/44943234_1839.jpg,Tiger,0.2143879849939564,0.0,0.2,0.002002002002002002,1.0
