model_name,image_size,batch_size,similarity,normalize,P@1,P@10,R@10,HitRate@10,mAP
resnet50_extractor.pth,224,32,euclidean,False,0.766,0.7239500000000001,0.007246746746746746,0.97575,0.5274074272430691
