model_name,image_size,batch_size,similarity,normalize,P@1,P@10,R@10,HitRate@10,mAP
ViT-B/32 — google/vit-base-patch32-224-in21k,recommended,32,dot,False,0.7255,0.6866500000000001,0.006873373373373373,0.97625,0.5383769284382525
